Date,Region,Product,Sales,Profit,Quantity,Rating
01-04-2024,West,Product B,954,52,17,2.6
27-05-2024,West,Product D,552,202,16,4.6
09-06-2024,North,Product B,776,377,4,2
20-07-2024,South,Product A,838,37,13,3.3
29-08-2024,West,Product D,106,243,6,4.8
18-12-2024,South,Product A,81,279,5,4.3
02-01-2024,North,Product A,615,280,11,4.3
12-08-2024,East,Product D,173,321,14,3.4
15-10-2024,East,Product D,794,-10,14,3.1
20-08-2024,North,Product B,631,356,17,1.6
17-03-2024,West,Product B,497,454,14,3.2
25-04-2024,South,Product B,46,-9,5,2.3
02-06-2024,North,Product B,18,-50,10,4.9
12-04-2024,East,Product D,741,449,9,2.3
12-07-2024,East,Product A,437,184,6,1.2
14-06-2024,West,Product A,878,175,15,3.1
24-12-2024,West,Product D,858,496,4,2.5
30-03-2024,South,Product C,596,1,8,3.7
22-06-2024,South,Product B,417,146,18,1.4
01-05-2024,South,Product B,902,321,17,3.8
22-05-2024,North,Product A,835,449,3,1.5
15-04-2024,South,Product B,993,108,13,2.2
31-10-2024,North,Product C,110,414,12,3.8
25-12-2024,North,Product D,861,48,14,3.8
12-11-2024,West,Product A,680,412,17,2.2
02-05-2024,North,Product C,927,297,13,3.9
09-01-2024,West,Product D,615,148,9,4.7
18-09-2024,South,Product C,240,75,7,1.5
13-03-2024,North,Product B,489,78,3,3.7
24-12-2024,South,Product B,346,36,18,3.9
10-08-2024,North,Product B,707,368,7,1.1
10-02-2024,North,Product B,822,233,15,2.8
22-07-2024,West,Product A,-24,163,19,4.3
20-09-2024,South,Product A,266,203,16,3
23-11-2024,North,Product C,128,141,12,1.9
26-06-2024,East,Product B,-16,-6,12,2.4
13-12-2024,North,Product A,951,3,5,2.5
13-11-2024,South,Product A,914,463,11,2.1
24-03-2024,West,Product A,839,-2,8,1
13-11-2024,East,Product A,799,93,16,3.3
20-04-2024,South,Product C,362,58,4,3.7
07-09-2024,North,Product A,46,462,14,2.7
07-01-2024,West,Product B,364,428,12,1.6
24-03-2024,West,Product C,371,177,16,3.6
26-07-2024,South,Product A,990,-1,13,3.5
09-11-2024,North,Product D,791,201,8,3.5
22-01-2024,East,Product A,9,7,16,3.7
03-01-2024,South,Product B,965,38,6,3.7
06-05-2024,East,Product C,5,332,11,2.5
23-10-2024,West,Product D,434,359,2,3.2
06-07-2024,West,Product D,187,299,15,3.9
27-12-2024,West,Product A,49,205,3,1.6
14-01-2024,East,Product D,622,-43,18,4.3
12-01-2024,North,Product D,271,238,16,1.3
27-03-2024,South,Product C,258,212,15,4.9
12-01-2024,South,Product C,-15,131,5,3.2
25-01-2024,South,Product B,-97,344,3,3.6
27-10-2024,East,Product C,381,-21,15,4.8
30-08-2024,North,Product A,815,388,6,1.6
01-05-2024,West,Product B,-29,469,2,3.6
26-05-2024,West,Product B,745,326,18,1.9
24-02-2024,East,Product A,933,414,11,2.3
25-08-2024,South,Product C,249,91,19,1.6
21-12-2024,North,Product B,658,184,14,1.3
21-06-2024,North,Product D,856,397,9,4.6
08-08-2024,North,Product C,478,160,5,2
28-04-2024,North,Product D,188,225,2,1.3
04-11-2024,North,Product D,96,139,7,4.4
01-07-2024,South,Product D,812,73,16,2.6
14-10-2024,West,Product A,197,365,2,3
02-11-2024,South,Product B,625,416,16,3
26-10-2024,West,Product A,516,488,14,4.3
22-03-2024,South,Product A,140,472,15,2
29-07-2024,West,Product B,995,177,4,1.7
29-05-2024,South,Product D,24,63,19,2.1
06-02-2024,East,Product B,974,392,6,2.9
17-12-2024,North,Product D,862,-37,8,4.3
07-11-2024,North,Product D,615,40,1,2
26-12-2024,South,Product A,42,-11,3,4.6
28-02-2024,South,Product B,623,207,8,3.4
10-05-2024,North,Product D,902,488,7,3.4
20-07-2024,East,Product A,109,418,8,4.1
30-08-2024,West,Product B,-1,451,13,1.1
04-02-2024,West,Product B,726,307,3,1
02-04-2024,East,Product A,598,251,18,2.9
25-07-2024,North,Product C,283,144,9,2.8
18-12-2024,South,Product B,366,128,18,2.8
27-11-2024,West,Product C,896,-22,7,4.7
31-10-2024,West,Product D,502,208,8,2.8
15-12-2024,West,Product B,597,168,1,1.6
31-07-2024,North,Product C,494,225,10,4.3
07-06-2024,South,Product D,649,280,2,1.1
24-01-2024,North,Product C,669,237,15,4.6
19-10-2024,North,Product A,555,459,4,4.8
04-01-2024,West,Product D,120,247,15,1.2
07-08-2024,South,Product B,370,99,9,1.8
29-12-2024,North,Product C,984,380,16,1.9
20-01-2024,North,Product C,610,237,3,1.7
31-05-2024,East,Product C,809,378,17,1.2
19-02-2024,East,Product A,-45,137,10,1.5
25-06-2024,South,Product C,632,378,1,1.5
05-04-2024,West,Product B,57,7,18,3.5
14-04-2024,North,Product A,222,293,4,4.5
06-09-2024,East,Product A,934,64,10,2.4
26-04-2024,South,Product A,-27,141,4,1.2
19-12-2024,West,Product B,638,-13,17,3
15-08-2024,East,Product A,449,141,14,2.2
06-03-2024,West,Product B,647,331,6,4.9
30-11-2024,West,Product C,779,-18,13,2.9
18-09-2024,East,Product A,544,234,15,2.7
21-10-2024,North,Product D,808,199,16,1
30-08-2024,East,Product A,577,292,14,1.1
04-07-2024,East,Product D,953,6,5,4.8
02-09-2024,North,Product B,227,441,11,4.7
04-05-2024,South,Product D,9,371,12,4.6
24-09-2024,North,Product C,662,89,17,3.9
10-05-2024,North,Product D,761,269,15,1.4
24-08-2024,West,Product B,38,382,7,3.7
18-01-2024,South,Product A,952,24,6,2.1
09-02-2024,West,Product A,554,83,8,1.5
21-01-2024,West,Product C,519,179,18,3.1
12-08-2024,East,Product A,982,279,19,1.7
20-12-2024,North,Product A,393,425,16,1
08-10-2024,North,Product A,-20,23,4,2.2
08-01-2024,West,Product D,414,489,10,2.2
09-04-2024,North,Product C,915,484,2,3.3
27-08-2024,South,Product D,773,333,14,2.5
27-03-2024,North,Product D,632,20,10,2.1
24-10-2024,West,Product C,151,196,14,2.4
14-01-2024,North,Product D,335,24,13,1.1
29-11-2024,West,Product D,142,383,6,1.7
02-01-2024,South,Product A,619,-50,7,4.5
19-10-2024,East,Product A,264,81,4,2.5
20-11-2024,West,Product C,755,222,12,4.5
10-02-2024,West,Product D,273,11,5,3.7
13-11-2024,North,Product D,360,100,9,4.5
11-11-2024,East,Product A,460,204,17,1.6
20-04-2024,South,Product A,973,397,19,3.9
14-01-2024,East,Product D,374,183,15,1.6
18-08-2024,West,Product D,502,329,3,3.3
24-03-2024,South,Product A,961,320,8,1.2
09-05-2024,South,Product B,396,389,7,2.4
18-08-2024,East,Product B,620,382,13,4.1
21-11-2024,West,Product D,120,373,8,4.2
24-05-2024,East,Product B,-73,255,1,2.8
10-12-2024,North,Product C,992,90,12,2
28-01-2024,West,Product B,201,471,15,2
06-03-2024,South,Product D,70,418,17,4.4
11-06-2024,East,Product B,-47,276,8,3.3
16-08-2024,North,Product D,160,-39,1,2.8
17-09-2024,South,Product D,192,213,17,2.5
12-06-2024,North,Product C,529,310,9,1.4
27-10-2024,West,Product A,505,334,4,3.4
29-10-2024,North,Product B,677,339,2,1.7
13-10-2024,South,Product C,647,241,19,4.5
10-01-2024,North,Product D,906,494,3,4.1
13-07-2024,East,Product B,907,86,8,3.3
27-04-2024,West,Product B,167,132,4,2.1
26-09-2024,North,Product B,952,380,1,4.6
20-03-2024,North,Product A,229,324,14,4.6
02-04-2024,South,Product B,405,125,3,4.7
22-09-2024,East,Product B,816,20,1,3.9
27-11-2024,East,Product A,630,-45,13,4.4
15-12-2024,East,Product B,896,219,14,3
26-12-2024,East,Product D,491,273,15,1.8
13-09-2024,North,Product B,252,94,4,1.9
12-05-2024,East,Product C,687,20,12,3.7
02-10-2024,West,Product B,821,275,14,3.6
20-09-2024,East,Product C,804,173,13,4.1
19-06-2024,South,Product B,489,15,3,2.4
01-01-2024,East,Product C,787,249,2,1.4
08-11-2024,South,Product D,-44,20,15,2.6
04-03-2024,West,Product C,679,329,7,2.4
10-10-2024,East,Product A,183,404,6,3.9
30-04-2024,West,Product A,22,25,6,3.2
16-04-2024,North,Product D,692,192,10,4
23-06-2024,East,Product B,384,-26,4,4
22-07-2024,West,Product A,30,146,4,1.2
13-06-2024,West,Product C,805,233,1,2.4
31-10-2024,South,Product B,979,411,19,4
29-04-2024,West,Product D,431,281,19,3.7
13-02-2024,West,Product D,833,330,1,4
07-11-2024,East,Product C,-44,257,17,3.5
04-06-2024,North,Product A,947,299,13,4.9
25-07-2024,West,Product A,677,431,14,2.8
17-04-2024,West,Product C,918,21,1,4.7
07-09-2024,South,Product A,767,74,8,1.9
29-11-2024,North,Product D,884,421,1,1.3
09-05-2024,West,Product D,369,110,5,1.6
19-10-2024,East,Product D,308,236,16,1.5
20-01-2024,East,Product A,667,68,6,1.6
08-10-2024,South,Product C,773,43,7,3.2
11-10-2024,North,Product A,585,324,12,1.1
01-01-2024,North,Product B,599,40,18,3.6
28-04-2024,West,Product D,36,-32,8,3.3
04-02-2024,South,Product A,38,408,9,2.5
16-07-2024,East,Product B,494,84,2,1.2
01-09-2024,West,Product A,858,314,17,4.1
28-02-2024,East,Product D,364,144,16,1.3
20-11-2024,North,Product A,-44,216,11,2.5
09-06-2024,South,Product C,405,322,3,2.3
27-06-2024,North,Product A,822,311,8,4.8
24-07-2024,East,Product B,853,312,14,1.8
12-01-2024,East,Product D,626,368,1,1.3
02-10-2024,North,Product A,548,-41,3,1.8
29-06-2024,East,Product B,286,168,1,4.9
29-08-2024,West,Product B,830,455,4,1.7
03-08-2024,West,Product D,226,354,14,4.9
07-09-2024,East,Product A,817,-46,15,1.8
25-10-2024,West,Product A,909,217,18,2.8
05-05-2024,West,Product C,227,451,15,1.4
04-08-2024,West,Product D,664,273,10,2
01-11-2024,West,Product D,904,60,11,2
11-10-2024,South,Product B,123,120,16,2
03-07-2024,South,Product B,649,443,15,4.9
08-02-2024,South,Product D,581,499,15,2.2
10-08-2024,East,Product B,475,238,17,2.5
02-07-2024,West,Product C,-86,18,4,2.7
26-06-2024,South,Product B,787,101,2,3.9
20-10-2024,North,Product B,883,13,10,2.5
05-12-2024,West,Product B,661,73,3,1.3
30-05-2024,East,Product B,624,-19,10,2
05-05-2024,West,Product C,854,421,3,4
27-10-2024,North,Product B,107,268,12,4.9
03-11-2024,East,Product B,628,149,7,3.7
01-12-2024,North,Product A,834,-35,11,1.4
21-08-2024,South,Product A,513,16,5,3.4
08-01-2024,West,Product C,684,458,19,2.2
06-12-2024,East,Product D,288,322,7,4.6
08-05-2024,East,Product B,429,491,2,2.4
20-09-2024,North,Product D,75,267,3,2.3
05-06-2024,East,Product B,990,49,8,1.7
17-12-2024,North,Product C,644,336,18,2.7
23-12-2024,South,Product B,692,410,19,3.1
05-01-2024,North,Product A,450,163,10,4.4
26-03-2024,North,Product B,227,395,4,5
23-06-2024,East,Product C,938,100,16,3.1
16-10-2024,South,Product D,-42,495,16,3.8
11-07-2024,South,Product A,353,202,17,2.1
06-11-2024,South,Product C,112,102,2,1.8
28-04-2024,South,Product C,935,71,7,1.1
05-08-2024,East,Product C,450,109,17,3.7
23-04-2024,East,Product C,102,3,4,4.4
24-05-2024,East,Product A,711,3,17,3.8
26-01-2024,South,Product B,-29,357,7,2.9
15-05-2024,North,Product D,169,58,8,1.7
29-10-2024,South,Product B,619,247,14,1.3
19-08-2024,South,Product C,895,26,13,2.2
16-03-2024,South,Product A,297,378,7,1.8
23-11-2024,North,Product A,544,402,15,3.8
10-12-2024,West,Product D,314,132,9,2
28-10-2024,North,Product B,14,117,8,4.6
15-10-2024,West,Product C,690,412,13,1.6
01-01-2024,East,Product C,259,221,14,1.6
26-05-2024,West,Product D,944,404,10,2.8
13-10-2024,South,Product C,873,486,13,1.9
21-05-2024,South,Product A,863,146,17,1.7
22-02-2024,West,Product B,101,355,13,2.9
30-10-2024,South,Product C,383,333,2,3.1
09-03-2024,West,Product B,170,412,10,1.7
26-12-2024,South,Product A,482,173,8,4
30-03-2024,East,Product C,684,363,16,4.6
07-08-2024,North,Product B,258,6,3,4.5
10-07-2024,East,Product C,-56,122,16,3.3
03-03-2024,East,Product C,360,169,10,4.3
13-03-2024,West,Product A,-11,423,5,4.9
09-06-2024,East,Product C,656,268,11,3.3
17-06-2024,North,Product A,877,31,17,3.9
29-03-2024,West,Product A,222,149,16,4.6
24-06-2024,East,Product C,354,252,14,4.3
25-09-2024,South,Product B,161,413,1,2.4
13-03-2024,East,Product A,311,472,17,2.8
01-09-2024,West,Product A,580,-27,14,4.4
17-03-2024,South,Product A,392,435,15,3.6
07-06-2024,East,Product C,612,96,15,4.1
19-11-2024,East,Product B,781,495,8,4.2
07-04-2024,South,Product B,875,359,18,3
11-04-2024,South,Product B,955,63,7,1.3
11-05-2024,South,Product C,54,-24,10,1.3
11-04-2024,South,Product D,379,83,18,4.3
19-01-2024,South,Product A,658,314,13,4.5
22-03-2024,North,Product C,691,7,8,4.5
05-10-2024,North,Product D,959,328,1,1.8
04-12-2024,North,Product B,700,67,17,1.5
30-12-2024,East,Product C,10,44,6,2.1
26-11-2024,North,Product B,70,17,18,4.3
08-05-2024,South,Product C,54,27,1,3.9
09-12-2024,North,Product D,269,221,6,2.5
05-11-2024,North,Product D,-17,233,3,3.4
29-03-2024,East,Product C,16,74,14,4.4
31-07-2024,South,Product D,39,492,11,4.2
22-05-2024,East,Product B,608,217,12,1.1
05-03-2024,West,Product A,-61,19,8,4.4
16-03-2024,North,Product A,435,443,3,3.1
17-07-2024,West,Product A,-57,468,4,1.8
22-05-2024,North,Product D,620,304,10,3.6
11-11-2024,West,Product A,208,142,5,3.4
02-04-2024,East,Product B,502,152,1,3.7
31-10-2024,West,Product A,906,24,12,2.4
11-08-2024,East,Product D,16,391,6,3.5
17-10-2024,West,Product D,865,291,11,2.8
11-04-2024,South,Product C,899,471,15,4.9
23-09-2024,North,Product A,611,301,13,4.7
20-12-2024,South,Product D,311,201,8,3.7
19-04-2024,North,Product C,93,106,6,1.4
25-11-2024,West,Product D,712,196,11,4.5
21-09-2024,North,Product C,97,378,11,3.6
03-01-2024,East,Product D,687,168,10,3.2
25-03-2024,West,Product A,366,91,6,1.2
08-10-2024,North,Product C,205,422,8,3.8
23-11-2024,North,Product A,77,100,10,3
30-10-2024,South,Product C,-30,212,16,4.7
26-04-2024,West,Product B,232,328,14,1.8
08-08-2024,North,Product D,344,462,5,3
02-06-2024,North,Product A,123,9,12,2.4
01-06-2024,West,Product A,701,248,14,1.3
12-01-2024,North,Product D,371,115,1,1.4
12-05-2024,North,Product C,475,-1,1,4.7
30-10-2024,East,Product B,-23,283,17,3.1
19-10-2024,North,Product D,-94,-10,13,1.4
26-10-2024,North,Product D,300,84,19,3.3
15-08-2024,East,Product B,93,336,16,2.7
27-09-2024,West,Product C,445,484,17,3.4
12-02-2024,North,Product D,385,170,3,4.4
08-12-2024,East,Product D,324,308,6,4
21-11-2024,South,Product C,523,-22,4,5
28-10-2024,West,Product D,79,335,19,1.3
29-12-2024,North,Product A,-96,180,2,2.2
21-01-2024,East,Product D,-41,307,11,4.2
16-04-2024,South,Product A,513,266,17,1.6
01-12-2024,West,Product A,270,119,4,3.5
29-10-2024,North,Product A,32,8,6,2.9
26-04-2024,West,Product B,-36,66,11,2.2
03-05-2024,South,Product B,-14,105,16,5
07-10-2024,North,Product C,783,403,9,3.8
18-10-2024,West,Product A,812,352,5,2.5
21-07-2024,East,Product D,0,125,7,1.9
20-02-2024,West,Product C,665,26,19,2.4
27-09-2024,East,Product A,139,229,8,4.9
19-11-2024,East,Product D,185,-33,19,1.6
03-10-2024,East,Product A,329,312,14,4.8
20-05-2024,West,Product C,578,65,14,2.5
01-10-2024,East,Product A,-58,128,15,5
16-10-2024,North,Product B,784,408,17,3.8
29-11-2024,East,Product B,333,50,1,4.4
21-02-2024,North,Product C,713,18,15,4.5
27-01-2024,North,Product D,625,261,4,2.3
05-06-2024,North,Product B,230,324,11,1.7
26-08-2024,North,Product B,411,348,19,4.8
04-06-2024,West,Product A,9,133,8,3.1
17-10-2024,North,Product A,856,444,5,3.4
15-05-2024,North,Product B,933,119,6,2.8
23-05-2024,East,Product A,86,233,2,3.8
15-04-2024,East,Product A,176,395,1,4.4
06-06-2024,East,Product B,536,190,8,3.4
25-05-2024,North,Product A,825,142,17,3.3
02-01-2024,North,Product B,108,315,18,2
17-03-2024,North,Product B,748,125,2,3.6
11-05-2024,North,Product C,694,218,4,2
30-03-2024,South,Product C,749,338,19,1.8
10-12-2024,South,Product D,-27,55,4,3.5
15-12-2024,East,Product C,492,441,3,3
19-09-2024,West,Product C,571,-32,11,2.1
16-12-2024,East,Product A,886,69,12,4
17-04-2024,North,Product B,70,54,5,2.9
14-03-2024,North,Product B,135,50,18,2.2
08-02-2024,East,Product B,828,137,11,4.3
07-06-2024,East,Product C,12,467,3,2.8
11-03-2024,West,Product B,25,-44,14,4.2
07-11-2024,East,Product D,915,299,9,2
28-08-2024,West,Product B,343,186,15,3.3
24-10-2024,North,Product B,741,364,10,3.9
05-02-2024,West,Product A,864,184,13,1.6
24-03-2024,East,Product A,470,-47,4,3.9
19-09-2024,North,Product C,949,402,15,1.9
05-11-2024,West,Product C,478,235,3,3.9
20-06-2024,South,Product D,-17,280,5,2.7
21-06-2024,North,Product C,857,52,2,3.1
27-12-2024,East,Product A,-66,267,19,1.4
16-02-2024,West,Product A,869,172,10,4.5
20-05-2024,South,Product C,369,410,11,1.9
27-04-2024,East,Product B,637,136,9,1.1
03-10-2024,South,Product D,978,128,12,4.8
01-08-2024,North,Product A,351,443,9,1.8
07-08-2024,West,Product C,637,486,7,1.5
26-01-2024,East,Product C,606,275,18,3.2
09-01-2024,East,Product B,747,218,19,5
27-09-2024,East,Product B,-38,347,4,4.7
10-01-2024,South,Product A,-22,362,12,3.4
30-04-2024,West,Product A,961,151,12,1
04-05-2024,West,Product D,567,-50,15,1.6
18-06-2024,North,Product A,839,314,4,1.1
12-03-2024,West,Product D,587,395,19,4.4
31-05-2024,East,Product D,6,64,17,2.6
26-07-2024,South,Product D,594,335,1,2
18-02-2024,South,Product B,104,-47,10,3.2
02-06-2024,West,Product D,-39,323,1,1.6
12-12-2024,East,Product C,608,40,16,4.7
19-10-2024,North,Product A,990,429,7,3.4
08-03-2024,West,Product C,151,310,1,1.5
19-02-2024,South,Product D,289,245,12,2.9
31-05-2024,South,Product B,930,79,6,1.7
19-01-2024,East,Product A,245,302,9,4.5
09-04-2024,West,Product A,322,205,1,3.3
29-02-2024,East,Product B,310,474,15,1.8
15-06-2024,East,Product B,851,24,2,4.7
20-07-2024,West,Product D,846,60,1,3.4
10-12-2024,East,Product D,901,161,19,1.3
25-05-2024,South,Product B,696,137,19,1.4
12-06-2024,South,Product D,252,207,10,1
29-08-2024,West,Product D,910,371,1,3.6
09-03-2024,South,Product A,8,323,6,3
23-06-2024,West,Product A,913,398,4,2.4
18-02-2024,West,Product A,538,292,9,3.4
17-04-2024,South,Product D,618,421,6,1.9
13-08-2024,South,Product D,950,446,7,1.2
09-06-2024,East,Product D,51,498,9,4.7
28-04-2024,South,Product C,576,464,19,3.8
28-05-2024,North,Product B,391,15,10,1.8
29-05-2024,West,Product B,875,469,8,4.8
19-10-2024,West,Product A,160,265,14,4.9
22-05-2024,West,Product C,864,146,12,2.1
08-06-2024,West,Product D,638,-7,9,1.9
11-01-2024,East,Product C,-77,-29,4,2.7
17-05-2024,West,Product A,924,-15,7,1.9
18-03-2024,East,Product A,136,315,3,3.7
17-03-2024,East,Product D,-54,149,1,1.8
10-09-2024,North,Product A,468,218,18,2.9
14-09-2024,South,Product C,902,410,10,3.4
15-11-2024,South,Product D,112,237,7,3.1
17-10-2024,East,Product B,676,59,10,3.8
19-09-2024,North,Product D,955,380,2,3.5
25-03-2024,West,Product A,216,262,18,1.6
25-05-2024,West,Product C,70,239,13,1.6
18-11-2024,East,Product A,560,88,5,3.3
11-02-2024,South,Product B,959,222,18,3.9
04-05-2024,East,Product B,516,451,5,4.6
15-06-2024,North,Product A,423,87,3,1.7
28-08-2024,South,Product D,312,110,16,4
06-10-2024,West,Product D,788,124,2,1.5
06-07-2024,West,Product D,229,4,10,3.1
28-10-2024,East,Product C,750,498,10,3.6
19-01-2024,North,Product B,976,85,2,4.5
08-03-2024,North,Product D,130,275,14,3.7
05-08-2024,North,Product B,6,10,10,4.1
11-04-2024,North,Product B,317,-36,17,2.9
11-02-2024,South,Product A,814,158,17,3.7
14-10-2024,North,Product A,410,-28,8,3.2
15-06-2024,East,Product A,658,108,7,2.8
18-04-2024,North,Product D,632,400,19,1.6
05-02-2024,West,Product C,819,-41,17,4.4
19-08-2024,South,Product C,470,424,18,4.5
16-08-2024,South,Product B,-19,50,13,2.9
18-12-2024,East,Product C,172,224,2,2.6
12-06-2024,West,Product B,371,110,12,3.7
13-03-2024,East,Product D,280,187,5,3.1
15-05-2024,East,Product B,725,169,5,3.4
18-12-2024,East,Product B,247,140,13,4.6
10-03-2024,North,Product B,-83,199,1,2.7
14-07-2024,North,Product A,690,182,11,2.2
25-09-2024,North,Product C,208,-42,6,2.7
18-02-2024,East,Product D,230,357,18,2.2
11-11-2024,East,Product C,199,417,16,4.6
09-05-2024,East,Product D,230,123,5,1.5
05-01-2024,North,Product A,226,477,16,1.5
27-01-2024,North,Product D,112,145,7,2.3
08-06-2024,East,Product D,189,33,5,1.3
28-05-2024,East,Product D,322,404,5,4.8
20-09-2024,North,Product D,557,308,15,4
17-08-2024,East,Product C,643,-20,9,2.6
18-07-2024,North,Product C,956,226,16,1.7
19-02-2024,North,Product A,209,265,16,3.3
07-03-2024,East,Product D,625,61,18,3.2
26-10-2024,East,Product D,28,430,4,3.6
27-02-2024,East,Product D,598,471,7,2.9
15-09-2024,West,Product A,257,215,18,2.7
07-12-2024,West,Product D,603,268,6,3.3
21-11-2024,West,Product D,30,214,4,3.4
09-05-2024,South,Product B,864,196,8,3.2
02-08-2024,South,Product C,546,361,3,3.9
20-06-2024,West,Product B,589,89,18,1.8
14-09-2024,East,Product C,843,78,6,2.1
11-04-2024,West,Product C,736,419,16,3.5
27-07-2024,South,Product A,805,45,1,2.7
17-10-2024,North,Product C,51,206,19,4.5
19-12-2024,West,Product A,128,363,19,3.3
12-10-2024,North,Product D,549,393,4,4
25-04-2024,North,Product B,734,89,1,3.9
20-09-2024,West,Product D,500,354,5,4.6
29-05-2024,North,Product A,623,139,19,1.7
26-10-2024,North,Product D,381,-21,9,3.6
05-02-2024,West,Product C,568,267,13,3.2
28-11-2024,West,Product B,-10,491,19,1.8
13-10-2024,North,Product C,549,4,13,3.2
29-10-2024,North,Product B,690,210,8,4.1
06-11-2024,North,Product A,899,85,16,2.7
26-07-2024,South,Product A,755,238,3,2.7
15-04-2024,South,Product A,770,59,4,3.7
06-06-2024,East,Product D,686,325,13,2.7
30-04-2024,West,Product A,-15,351,15,4.4
24-02-2024,North,Product C,-4,407,1,3.7
12-01-2024,North,Product C,765,280,17,4
24-05-2024,North,Product A,503,-32,15,2.3
15-05-2024,South,Product D,527,497,2,2.3
03-01-2024,West,Product A,949,295,4,2.2
23-05-2024,East,Product D,732,-16,1,2.7
30-01-2024,South,Product A,568,251,18,2.5
24-08-2024,West,Product B,926,191,13,1
05-10-2024,North,Product C,559,-14,2,1.5
13-12-2024,West,Product A,230,454,13,2
24-04-2024,South,Product B,572,119,11,4.8
13-04-2024,South,Product C,88,-23,10,2.7
27-04-2024,South,Product C,825,336,3,4.5
05-01-2024,South,Product B,-44,407,6,1.1
25-12-2024,North,Product B,59,262,7,3.8
04-09-2024,North,Product C,291,154,2,4.4
29-12-2024,South,Product B,289,320,4,4.6
16-11-2024,North,Product D,228,269,13,1.5
30-04-2024,South,Product C,751,54,19,1.3
12-10-2024,East,Product C,269,-48,13,1
28-05-2024,West,Product A,254,11,3,2.8
24-03-2024,East,Product C,294,123,2,4.9
18-08-2024,North,Product A,963,498,14,4.7
14-10-2024,North,Product D,138,-5,11,2.1
09-06-2024,West,Product B,895,382,3,3.5
28-09-2024,North,Product D,227,178,6,2.6
07-02-2024,South,Product C,-64,112,14,1.9
13-08-2024,West,Product C,952,87,12,2.2
21-05-2024,East,Product B,87,-49,12,1.1
18-10-2024,East,Product D,897,-25,13,2.3
30-05-2024,North,Product D,662,139,11,2.1
23-04-2024,East,Product C,22,379,14,2.4
24-08-2024,North,Product A,241,250,3,4.7
06-03-2024,North,Product C,29,113,8,4.5
26-12-2024,East,Product C,96,-28,13,3.5
06-12-2024,East,Product B,771,179,5,1.8
14-09-2024,South,Product C,853,282,12,4.3
05-09-2024,North,Product B,957,115,15,3.7
26-11-2024,South,Product D,29,383,15,4.8
18-11-2024,South,Product C,300,480,3,1.6
28-06-2024,West,Product D,867,308,2,4.3
08-07-2024,East,Product D,113,318,6,1.8
02-06-2024,East,Product D,182,436,5,2.1
14-07-2024,East,Product D,857,300,17,4
06-11-2024,South,Product D,16,476,8,2.4
18-09-2024,West,Product B,217,333,17,4.4
22-05-2024,East,Product B,962,408,1,1.5
07-12-2024,East,Product D,501,180,5,3.5
11-11-2024,West,Product D,576,254,11,4.8
10-04-2024,North,Product B,87,305,1,4.1
31-08-2024,West,Product C,-3,-45,4,2.8
12-01-2024,West,Product D,267,57,2,4
26-08-2024,East,Product D,815,265,10,4.9
18-02-2024,North,Product C,542,337,3,5
11-02-2024,South,Product D,871,-23,19,1.7
14-06-2024,North,Product A,186,499,4,2
22-03-2024,East,Product A,826,35,1,2
17-10-2024,North,Product D,671,464,15,1.8
06-06-2024,East,Product C,647,363,1,2.7
03-08-2024,West,Product B,532,158,17,1.4
06-06-2024,West,Product A,36,369,18,1.7
13-05-2024,West,Product C,440,410,9,3
07-03-2024,South,Product D,980,183,17,1.3
01-12-2024,West,Product A,572,153,1,1.2
07-01-2024,North,Product B,524,371,1,4
14-01-2024,West,Product B,805,8,9,2.8
13-03-2024,East,Product B,271,50,7,1.5
11-06-2024,East,Product D,566,348,1,2.2
06-03-2024,North,Product A,252,185,14,2.7
12-12-2024,West,Product D,869,-28,7,2.8
09-05-2024,West,Product C,262,87,19,3.8
24-07-2024,North,Product A,698,25,17,3.3
02-10-2024,South,Product C,233,46,10,3.1
12-09-2024,East,Product B,466,177,1,2.4
22-09-2024,East,Product A,604,167,11,4.1
25-01-2024,West,Product D,121,467,2,3.9
07-10-2024,North,Product B,348,481,19,3.9
09-09-2024,North,Product D,14,361,17,2.8
05-11-2024,West,Product B,111,46,14,2.7
15-10-2024,South,Product A,46,124,18,2.7
12-06-2024,North,Product D,593,397,6,4.2
04-04-2024,North,Product A,286,325,18,4.5
26-09-2024,South,Product D,276,353,4,2.9
16-11-2024,North,Product D,729,465,3,2.2
19-04-2024,West,Product B,-97,-13,7,4.8
01-12-2024,East,Product A,716,312,1,3.7
05-11-2024,East,Product D,908,320,10,2.2
25-08-2024,West,Product C,420,394,18,1.8
25-01-2024,West,Product D,904,465,8,4.3
20-05-2024,West,Product C,696,405,15,4.1
26-04-2024,South,Product C,500,394,10,1.2
25-01-2024,West,Product D,519,217,6,4.7
19-03-2024,South,Product B,775,416,6,2.6
08-03-2024,South,Product A,909,290,14,4.6
21-06-2024,West,Product B,750,-31,12,2.1
12-01-2024,West,Product B,982,378,5,3
14-10-2024,North,Product D,114,39,4,1.8
07-05-2024,North,Product C,697,16,9,1.3
05-04-2024,East,Product C,172,74,9,3.1
01-04-2024,South,Product D,867,353,19,1.5
20-05-2024,South,Product A,216,392,8,4.6
31-01-2024,South,Product B,470,31,7,4.6
29-11-2024,East,Product C,881,396,6,4.9
20-01-2024,South,Product C,395,443,1,2.7
25-05-2024,East,Product A,534,269,18,3.7
11-11-2024,South,Product B,-1,302,7,3
08-06-2024,East,Product D,872,475,5,4.8
14-12-2024,East,Product D,131,318,9,1.3
