Date,Region,Product,Sales,Profit,Quantity,Rating
02-12-2024,South,Product A,791,66,13,4.1
13-03-2024,West,Product D,733,211,15,3.1
13-11-2024,West,Product B,170,162,17,3.8
19-08-2024,North,Product D,888,319,10,3.6
14-01-2024,North,Product A,-99,234,19,1.2
12-07-2024,West,Product B,107,-48,1,4.3
21-08-2024,South,Product B,-59,239,12,2.7
06-07-2024,South,Product B,730,240,4,2.2
03-10-2024,North,Product D,811,99,13,1.3
30-01-2024,South,Product B,446,381,15,2.8
25-01-2024,East,Product D,-88,-38,11,3
05-07-2024,East,Product C,330,-7,10,3.3
18-08-2024,West,Product C,910,55,2,1.5
20-12-2024,East,Product B,664,88,12,3.8
13-05-2024,West,Product D,921,294,9,1.7
10-05-2024,East,Product B,640,107,17,3.3
21-04-2024,East,Product C,-13,7,1,1
08-05-2024,East,Product A,537,163,16,3.7
05-03-2024,East,Product A,528,398,13,1.8
26-01-2024,East,Product A,-40,451,3,3.3
18-01-2024,West,Product B,385,333,15,3.6
13-05-2024,East,Product B,28,44,17,3.9
21-07-2024,East,Product B,878,-33,17,1.6
10-09-2024,South,Product C,650,141,6,1.6
09-02-2024,North,Product D,-5,225,19,2.3
30-01-2024,West,Product A,995,388,17,2.8
18-03-2024,West,Product B,181,197,6,1.9
25-11-2024,East,Product A,531,50,4,1.2
05-09-2024,West,Product A,499,182,3,4.9
13-10-2024,West,Product A,54,259,3,4.9
12-06-2024,South,Product C,386,127,10,1.4
30-11-2024,West,Product D,-18,-38,3,1.3
17-02-2024,West,Product D,393,419,8,4.9
18-03-2024,North,Product C,664,493,12,3.5
20-04-2024,East,Product B,97,341,5,1.8
08-12-2024,West,Product A,86,419,19,2.1
29-09-2024,North,Product B,-9,-9,10,2.4
09-10-2024,East,Product C,-42,289,9,2.8
29-12-2024,West,Product D,372,321,1,4.4
10-09-2024,South,Product D,578,362,13,4.4
05-05-2024,South,Product D,119,64,16,3.1
19-06-2024,East,Product B,955,157,19,2.9
21-07-2024,North,Product B,810,94,14,4.6
08-05-2024,East,Product B,454,259,4,3.1
06-10-2024,West,Product A,454,154,7,4.7
08-01-2024,North,Product C,369,384,15,5
12-10-2024,South,Product D,394,177,13,2.9
18-01-2024,East,Product B,858,-31,10,4.3
28-11-2024,West,Product C,952,474,12,1.6
01-05-2024,South,Product B,904,143,13,4.2
05-05-2024,North,Product B,906,110,14,3.6
15-08-2024,South,Product C,456,57,11,2.4
23-03-2024,East,Product C,402,492,3,4.7
06-07-2024,West,Product C,777,267,8,3.5
02-06-2024,North,Product D,710,410,12,3.4
03-05-2024,South,Product A,963,485,10,3.7
19-12-2024,South,Product A,651,108,2,4.8
04-11-2024,South,Product B,891,382,15,4.3
04-04-2024,South,Product B,493,143,12,4.8
01-05-2024,East,Product B,86,45,13,3.6
27-12-2024,East,Product A,317,15,18,4.9
11-03-2024,South,Product C,275,360,5,3
13-04-2024,East,Product C,250,227,16,2.6
02-06-2024,East,Product C,840,420,18,1.2
31-08-2024,West,Product A,179,134,19,3.4
09-06-2024,South,Product B,887,324,10,3.8
09-06-2024,South,Product A,-27,305,12,4.7
28-06-2024,South,Product D,567,85,17,4.9
16-06-2024,South,Product C,961,373,8,2.2
23-02-2024,East,Product A,733,-12,3,1.5
26-08-2024,West,Product D,558,-2,16,1.2
19-12-2024,West,Product A,-52,130,6,3.7
18-02-2024,West,Product B,758,254,13,3.5
25-12-2024,South,Product C,347,127,12,1.9
13-05-2024,East,Product A,454,275,6,3.8
15-10-2024,West,Product B,159,195,9,2.7
12-05-2024,North,Product A,838,347,19,1.7
25-05-2024,South,Product B,227,368,16,3.6
10-05-2024,East,Product D,504,134,14,3.9
19-12-2024,South,Product D,276,208,11,2.1
01-05-2024,South,Product D,574,107,8,3.5
02-01-2024,West,Product A,5,-7,11,3.1
05-03-2024,West,Product B,235,66,1,3.3
17-10-2024,North,Product D,-71,181,3,3.6
19-11-2024,West,Product C,492,461,15,2.5
04-02-2024,North,Product A,426,79,4,2.1
23-11-2024,North,Product B,497,322,17,2.1
11-10-2024,West,Product C,712,282,1,2.4
29-11-2024,East,Product A,211,260,9,3.1
24-10-2024,South,Product C,171,103,9,4
22-04-2024,East,Product A,643,-16,3,3.2
03-04-2024,West,Product B,969,63,3,3.9
23-04-2024,South,Product C,190,372,11,1.3
07-01-2024,East,Product B,682,-14,17,3
22-01-2024,East,Product A,168,127,13,4.2
26-02-2024,South,Product C,302,385,16,1.8
21-06-2024,South,Product B,207,265,11,2.5
30-06-2024,North,Product A,347,386,19,1.8
02-01-2024,East,Product C,473,393,9,4.5
08-11-2024,South,Product D,963,62,2,3.1
27-04-2024,East,Product C,976,26,5,4.6
24-03-2024,South,Product C,327,184,6,2.9
26-11-2024,East,Product C,566,-24,7,3.7
16-10-2024,South,Product D,232,466,1,1.7
13-02-2024,West,Product C,65,380,15,2.8
09-03-2024,West,Product C,129,151,13,4
22-02-2024,East,Product C,647,131,8,3.4
15-12-2024,North,Product D,923,107,19,2.9
15-10-2024,East,Product B,368,82,16,2.3
27-11-2024,North,Product A,194,493,8,1.6
20-11-2024,East,Product B,649,338,2,2.5
08-05-2024,North,Product B,39,450,16,1.7
11-06-2024,West,Product A,659,119,11,4.3
07-09-2024,West,Product C,547,239,2,2.4
25-01-2024,West,Product B,252,237,4,4
11-05-2024,North,Product B,753,156,16,2.5
24-11-2024,East,Product A,857,467,14,1.4
27-04-2024,North,Product A,362,383,18,3
23-08-2024,South,Product B,293,198,19,4.3
24-04-2024,South,Product D,541,483,11,2
04-05-2024,West,Product D,-68,297,17,3.6
13-07-2024,North,Product D,514,316,12,1.2
03-04-2024,South,Product B,210,102,19,3.9
30-07-2024,North,Product D,195,378,11,4
06-05-2024,South,Product C,944,326,3,1.5
17-05-2024,North,Product A,991,102,5,3.1
27-05-2024,South,Product A,479,76,11,3.2
22-10-2024,North,Product B,75,-29,6,4.3
15-03-2024,North,Product B,426,464,8,2.6
15-01-2024,East,Product C,760,27,13,1.4
04-06-2024,West,Product C,-14,366,10,3.8
29-12-2024,West,Product A,391,61,5,1.4
04-02-2024,West,Product A,52,214,8,2.1
07-01-2024,South,Product B,24,-28,11,4.1
30-06-2024,East,Product B,178,119,2,1.4
18-06-2024,North,Product D,182,457,10,3.8
20-10-2024,North,Product A,588,373,2,2.9
29-07-2024,North,Product C,776,401,12,3.8
15-11-2024,South,Product D,285,103,6,1.8
26-02-2024,North,Product B,348,-22,11,4.9
29-12-2024,West,Product C,-31,170,7,4.5
03-05-2024,West,Product B,637,397,18,3.2
12-07-2024,West,Product D,502,202,18,3.3
23-03-2024,West,Product D,504,113,6,3.3
19-07-2024,South,Product C,297,98,14,4.7
08-09-2024,South,Product B,986,237,1,3.5
02-12-2024,West,Product D,961,207,16,1.6
02-01-2024,West,Product B,545,69,7,1.5
26-09-2024,North,Product D,408,248,12,4
28-08-2024,East,Product A,377,87,2,3.8
25-05-2024,South,Product D,46,45,18,1
21-11-2024,South,Product B,380,299,8,3.3
16-03-2024,North,Product B,758,375,19,5
17-08-2024,West,Product D,215,382,19,2.3
29-11-2024,East,Product D,964,-17,17,4.6
25-09-2024,South,Product C,433,42,5,1.6
13-03-2024,South,Product A,732,381,15,2.8
15-04-2024,West,Product C,448,168,3,1.8
11-08-2024,South,Product A,449,289,2,3.8
10-01-2024,East,Product B,114,103,2,4.2
09-10-2024,South,Product A,536,117,1,2.6
26-09-2024,East,Product A,524,422,12,3.4
21-09-2024,South,Product A,923,25,19,4.1
16-05-2024,North,Product D,272,34,4,2.9
05-08-2024,North,Product A,82,-25,6,1.4
11-08-2024,North,Product C,404,111,11,3.8
26-12-2024,North,Product B,165,182,1,2.4
17-10-2024,South,Product A,872,-25,8,4.8
02-06-2024,West,Product A,753,229,4,1.7
17-06-2024,South,Product A,288,320,17,4.4
30-12-2024,East,Product D,-27,473,11,4.1
15-04-2024,South,Product B,433,481,12,4.9
30-04-2024,West,Product C,313,442,4,4.7
07-03-2024,West,Product B,-25,12,11,2.7
12-10-2024,East,Product A,563,51,17,3.5
11-10-2024,North,Product A,658,355,17,2.8
24-03-2024,West,Product A,899,415,15,3.4
19-11-2024,West,Product B,741,268,17,1.8
14-01-2024,North,Product C,508,325,18,4.3
30-12-2024,North,Product D,739,92,7,3.7
28-06-2024,South,Product C,402,120,2,4.4
08-02-2024,North,Product A,759,431,12,4.6
03-10-2024,East,Product B,445,267,1,4.4
22-11-2024,West,Product A,100,167,7,1.4
06-01-2024,North,Product A,149,-13,2,1.5
01-07-2024,West,Product A,757,133,4,4.1
09-02-2024,East,Product D,637,42,12,4.8
16-07-2024,North,Product A,396,253,1,4.8
01-06-2024,North,Product A,839,174,12,3
08-09-2024,North,Product B,70,-2,18,2.8
16-08-2024,North,Product C,833,346,17,4.3
29-03-2024,North,Product A,429,14,16,5
22-01-2024,South,Product C,-54,314,3,3.7
07-11-2024,East,Product C,-87,433,2,3.5
28-10-2024,East,Product A,980,72,2,4.4
29-04-2024,South,Product B,462,126,12,1.6
02-07-2024,South,Product D,313,152,9,1.5
24-07-2024,North,Product D,110,310,5,2
30-03-2024,North,Product C,415,94,6,2.8
25-04-2024,West,Product B,468,165,16,2.1
11-06-2024,North,Product A,362,452,7,2
13-04-2024,East,Product B,978,452,3,2.2
27-05-2024,North,Product C,70,253,15,1.7
27-09-2024,South,Product C,374,416,19,3.7
19-04-2024,West,Product C,815,108,7,2.5
18-07-2024,North,Product B,724,223,18,1.8
06-10-2024,South,Product C,716,212,18,3
12-08-2024,North,Product B,13,405,9,2.7
20-03-2024,North,Product A,652,103,2,2.4
07-09-2024,East,Product A,80,193,11,1.7
07-08-2024,South,Product A,670,143,19,4.8
26-10-2024,South,Product A,968,69,5,3.4
21-05-2024,South,Product B,577,9,19,1.9
13-03-2024,East,Product C,769,28,1,1.1
31-12-2024,West,Product B,793,397,16,2.8
23-07-2024,North,Product B,853,370,14,3.9
09-08-2024,East,Product A,223,63,5,3.9
08-06-2024,South,Product B,100,407,4,2.6
20-03-2024,West,Product B,870,48,5,3.3
24-04-2024,East,Product C,348,142,8,3.9
25-01-2024,South,Product A,113,83,2,3.1
25-06-2024,East,Product A,789,89,9,3.1
05-10-2024,West,Product D,170,36,16,2.3
19-10-2024,South,Product C,681,138,16,2.1
07-08-2024,North,Product A,748,172,15,3.2
03-01-2024,East,Product B,21,244,1,3.8
11-11-2024,South,Product C,1,94,18,1.6
10-11-2024,South,Product A,760,485,12,2.9
02-02-2024,North,Product A,-78,40,6,3.8
30-06-2024,South,Product B,448,196,8,4
08-02-2024,West,Product A,157,262,3,3.3
01-06-2024,South,Product C,439,115,6,4.3
03-03-2024,South,Product D,751,9,4,2.2
29-03-2024,South,Product C,146,-47,14,5
12-04-2024,South,Product C,413,354,14,1.9
06-12-2024,East,Product A,776,458,8,3.9
05-07-2024,East,Product C,586,-10,19,4.9
07-06-2024,East,Product C,59,143,18,4.3
18-02-2024,East,Product D,410,308,18,1.4
09-08-2024,West,Product B,192,15,14,1.6
24-12-2024,West,Product B,866,-37,14,3.6
06-07-2024,West,Product D,339,196,7,2
09-09-2024,East,Product A,488,256,17,4.9
30-12-2024,East,Product A,680,110,4,4.9
10-07-2024,West,Product D,-2,55,8,4.7
31-08-2024,South,Product D,37,423,12,3.5
11-03-2024,North,Product A,270,-1,16,3.4
12-12-2024,West,Product C,332,106,15,3
17-03-2024,North,Product C,259,278,4,2.5
08-08-2024,North,Product C,250,94,10,5
08-12-2024,North,Product A,400,308,16,4.8
20-09-2024,South,Product B,214,108,17,4.4
25-09-2024,South,Product D,13,248,5,1.9
08-10-2024,East,Product A,135,146,12,4.9
08-08-2024,East,Product C,993,179,11,1.9
31-03-2024,South,Product D,34,385,3,1.1
25-02-2024,South,Product B,-26,114,12,1.3
15-04-2024,East,Product C,818,454,7,5
13-10-2024,North,Product A,853,453,8,4.6
29-09-2024,West,Product D,250,380,4,4.1
19-10-2024,East,Product A,729,399,14,2.3
16-02-2024,West,Product B,326,257,18,3.6
02-11-2024,North,Product B,181,292,7,2.5
23-04-2024,East,Product B,-48,-41,11,3
27-02-2024,North,Product B,700,394,2,1.1
13-02-2024,East,Product A,535,69,4,1.4
19-12-2024,North,Product B,676,58,8,1.7
18-08-2024,North,Product D,-84,216,11,4.4
23-09-2024,East,Product B,105,320,4,2.4
12-01-2024,North,Product D,634,473,6,4.2
23-07-2024,West,Product B,551,433,15,2.5
23-02-2024,West,Product A,350,218,6,4.8
03-02-2024,South,Product C,123,476,13,2.1
04-09-2024,South,Product A,141,116,3,3.1
15-05-2024,West,Product A,188,276,8,3
17-08-2024,South,Product C,664,176,17,1.1
21-12-2024,South,Product B,129,389,4,1.4
04-10-2024,South,Product B,620,-35,6,2.6
17-09-2024,North,Product B,389,496,3,4.3
20-01-2024,West,Product C,104,478,7,4.4
02-08-2024,East,Product B,891,243,13,2.4
19-08-2024,West,Product C,748,261,4,3.7
27-04-2024,West,Product B,-62,369,17,3.8
18-02-2024,South,Product C,66,-30,6,4.2
28-04-2024,South,Product A,440,393,14,1.9
26-05-2024,East,Product B,633,277,6,4.7
05-08-2024,West,Product D,184,73,8,3.8
15-08-2024,North,Product B,422,236,16,1.7
19-09-2024,North,Product A,-96,480,5,2.8
01-12-2024,East,Product C,526,219,10,1.7
10-01-2024,East,Product C,682,35,5,4.8
28-12-2024,North,Product C,678,262,17,1.1
29-05-2024,North,Product C,917,492,17,1.2
05-08-2024,North,Product B,664,410,4,1.3
12-05-2024,North,Product B,327,461,11,1.8
22-07-2024,North,Product D,965,317,1,4.6
24-01-2024,West,Product A,-82,-40,2,2.7
22-05-2024,West,Product D,60,161,6,2.6
09-12-2024,North,Product B,707,325,19,4.5
03-08-2024,North,Product A,453,295,13,4
21-08-2024,West,Product A,519,91,4,2.4
24-02-2024,South,Product D,228,411,10,3.3
19-12-2024,West,Product A,-63,254,18,1.7
19-06-2024,North,Product C,717,477,18,4.1
21-06-2024,East,Product A,432,460,15,4.5
07-10-2024,North,Product C,807,252,10,4.2
23-05-2024,South,Product A,807,28,3,3.6
03-09-2024,North,Product C,382,259,3,2
29-01-2024,South,Product A,395,397,14,1.9
15-11-2024,South,Product B,297,452,4,1.5
03-05-2024,South,Product B,820,94,5,2.4
21-06-2024,West,Product C,115,232,1,2.5
21-08-2024,West,Product D,531,-31,4,4.3
30-12-2024,South,Product B,818,447,17,4.2
26-01-2024,South,Product B,443,-3,7,2.7
25-03-2024,North,Product D,-76,434,6,2.2
19-02-2024,North,Product D,174,194,17,2.3
03-06-2024,West,Product D,942,125,12,4.2
09-04-2024,West,Product A,237,379,5,4.5
20-03-2024,South,Product D,761,310,18,1.4
29-01-2024,West,Product D,841,20,6,3.3
14-05-2024,South,Product D,365,475,4,2.5
02-03-2024,West,Product C,254,112,17,1.5
11-03-2024,East,Product A,229,347,14,4.6
16-10-2024,West,Product B,837,13,8,2.7
12-05-2024,West,Product B,846,392,15,1.6
26-04-2024,South,Product C,123,442,16,2.2
08-01-2024,East,Product A,-96,95,15,1.5
18-07-2024,North,Product D,36,359,3,3
12-02-2024,West,Product C,543,445,3,1.1
28-06-2024,East,Product C,206,110,16,2.7
25-11-2024,North,Product C,-8,120,18,2.7
13-09-2024,East,Product A,370,105,11,4.6
07-02-2024,East,Product B,832,132,13,3.3
19-09-2024,North,Product A,86,493,8,3.8
02-12-2024,North,Product B,922,157,9,2.9
02-07-2024,South,Product D,396,253,14,1.9
06-10-2024,South,Product C,909,387,1,3.8
17-10-2024,South,Product D,853,113,3,1.6
19-07-2024,East,Product A,319,292,5,3.9
11-02-2024,West,Product B,826,89,7,3.2
26-10-2024,West,Product A,195,102,10,3.3
04-01-2024,West,Product A,757,178,6,2.4
29-12-2024,North,Product A,682,282,7,2.5
28-04-2024,West,Product C,72,284,16,2
17-03-2024,North,Product C,603,3,10,3.3
06-10-2024,East,Product B,520,51,2,3.7
22-11-2024,East,Product B,560,433,11,1.2
02-05-2024,East,Product B,289,44,6,3.9
12-12-2024,South,Product C,312,56,15,1.1
15-12-2024,West,Product C,62,412,7,4.1
04-06-2024,East,Product B,357,16,15,1.7
24-11-2024,North,Product D,725,122,16,2.3
12-04-2024,South,Product D,166,-44,6,2.3
24-12-2024,South,Product B,86,196,13,2.3
06-12-2024,West,Product C,907,329,12,4.4
11-04-2024,East,Product D,702,228,7,5
14-02-2024,West,Product A,9,419,3,2.7
10-12-2024,East,Product B,917,-31,16,4.5
10-03-2024,West,Product B,848,315,13,4.6
18-02-2024,West,Product A,449,312,12,3.3
28-04-2024,South,Product D,596,34,5,2.3
05-12-2024,South,Product A,135,365,19,3
22-10-2024,East,Product C,543,417,4,1.8
18-01-2024,South,Product B,281,301,11,3.5
16-02-2024,South,Product B,-98,474,1,2.2
01-01-2024,North,Product A,-13,232,5,3.9
09-06-2024,East,Product A,748,251,3,2.8
21-10-2024,West,Product C,271,-19,10,1.7
21-04-2024,West,Product A,669,350,8,2.7
23-01-2024,West,Product C,266,330,1,4.8
31-08-2024,North,Product B,505,287,12,4.7
26-09-2024,South,Product B,241,250,17,4.7
09-09-2024,South,Product B,822,476,19,1.2
19-10-2024,West,Product C,780,110,12,4.2
11-03-2024,West,Product C,40,345,5,3.1
16-03-2024,West,Product A,246,148,4,4.3
13-06-2024,North,Product D,232,65,4,1.7
19-09-2024,West,Product D,609,443,19,1
18-04-2024,South,Product B,224,380,18,2.5
28-06-2024,North,Product B,-84,349,14,2.4
24-05-2024,West,Product A,94,6,11,2.2
08-07-2024,South,Product A,884,227,4,2.7
13-06-2024,East,Product A,80,-6,18,4.9
14-01-2024,North,Product C,262,-24,11,2.1
31-08-2024,South,Product A,746,368,7,3.3
06-11-2024,South,Product B,412,106,3,3.4
26-02-2024,South,Product A,295,391,1,2.4
04-01-2024,South,Product A,621,352,2,3
01-08-2024,North,Product C,-7,411,3,3.8
18-02-2024,North,Product B,599,284,9,4.5
21-03-2024,East,Product D,38,-2,1,3.2
04-02-2024,North,Product A,12,401,8,4.2
31-12-2024,North,Product C,59,494,13,2.8
29-06-2024,West,Product B,249,406,8,1.1
08-06-2024,East,Product A,692,54,14,3.1
23-12-2024,East,Product D,105,38,14,1.5
04-08-2024,West,Product A,400,455,9,1.7
22-09-2024,West,Product C,743,295,19,2.3
07-09-2024,South,Product C,540,52,6,2.4
22-04-2024,East,Product B,989,288,19,1.9
08-07-2024,North,Product A,261,151,4,2.2
02-01-2024,South,Product C,748,357,18,1.6
03-03-2024,West,Product C,347,188,17,2.3
29-04-2024,South,Product A,502,354,15,2.3
01-09-2024,North,Product C,859,234,6,3.7
28-09-2024,North,Product A,910,167,11,1.5
10-05-2024,West,Product B,828,39,4,1.6
04-08-2024,South,Product D,155,376,1,2
18-01-2024,South,Product C,23,246,16,3.7
18-08-2024,North,Product D,448,385,11,4.4
24-10-2024,South,Product B,783,-41,3,1.4
19-08-2024,South,Product D,-6,53,12,3.5
03-05-2024,North,Product C,105,327,15,4.6
19-02-2024,West,Product D,18,77,19,2.9
25-06-2024,East,Product A,20,355,13,2.9
03-01-2024,South,Product B,90,59,14,1.2
12-03-2024,North,Product B,354,77,10,4.4
04-05-2024,North,Product B,364,340,3,4.7
05-01-2024,West,Product D,380,67,16,4
03-07-2024,North,Product C,662,-40,6,3
24-03-2024,South,Product C,567,110,19,2.4
01-06-2024,South,Product A,608,347,3,3.2
16-07-2024,West,Product A,-57,180,19,3.2
07-08-2024,East,Product B,88,17,15,3.1
23-01-2024,South,Product A,338,466,14,3.4
17-05-2024,North,Product C,157,167,17,4.5
09-06-2024,North,Product D,202,236,7,3.3
13-03-2024,North,Product A,985,122,11,2.4
13-07-2024,West,Product D,834,494,15,4.3
06-04-2024,North,Product B,600,348,10,1.3
14-03-2024,East,Product A,903,377,15,1.2
27-01-2024,West,Product D,460,126,13,2
11-06-2024,West,Product A,483,479,10,2.8
02-03-2024,East,Product B,614,297,8,3.4
19-09-2024,North,Product D,157,222,7,3.6
17-07-2024,West,Product C,566,294,4,4.2
01-08-2024,West,Product D,417,-3,4,3.9
22-09-2024,North,Product C,690,-21,16,1.9
27-01-2024,South,Product B,6,64,18,3.2
08-03-2024,South,Product B,693,100,14,1.4
13-07-2024,West,Product B,472,-42,17,3.7
30-10-2024,North,Product B,569,-48,14,2.4
28-12-2024,South,Product A,639,27,17,1.8
18-11-2024,West,Product D,901,-3,3,4.3
10-12-2024,West,Product A,166,29,17,1
22-11-2024,West,Product A,529,423,11,1.6
28-10-2024,West,Product C,699,125,16,1.9
07-04-2024,East,Product B,221,98,3,1.4
20-07-2024,West,Product B,587,176,14,1.6
04-09-2024,South,Product C,513,-30,7,2.5
13-12-2024,South,Product B,563,217,15,4.4
11-01-2024,East,Product B,94,360,8,4.1
01-02-2024,East,Product A,892,-4,16,3.1
23-11-2024,North,Product D,400,107,4,1.2
27-05-2024,West,Product B,716,240,2,1.1
12-05-2024,East,Product B,-46,125,5,1.5
25-09-2024,West,Product C,998,247,15,4.1
21-07-2024,South,Product B,945,307,6,1.9
01-05-2024,South,Product B,765,-21,11,2.7
07-04-2024,East,Product D,-20,59,19,4.6
23-08-2024,West,Product C,-96,80,14,2.4
10-05-2024,North,Product C,570,246,14,2.1
08-09-2024,South,Product D,985,496,19,1.4
08-09-2024,South,Product B,728,324,12,1.1
18-12-2024,West,Product B,574,7,10,2.5
25-02-2024,North,Product B,322,7,10,3.7
05-09-2024,North,Product C,797,165,3,1.5
20-07-2024,North,Product A,845,472,7,2.1
05-09-2024,West,Product A,559,463,10,1.2
28-10-2024,North,Product A,908,329,8,1.6
24-06-2024,East,Product B,-77,134,5,1.1
14-04-2024,East,Product A,628,345,19,2.3
01-09-2024,East,Product D,-81,119,17,1.3
12-08-2024,North,Product C,859,325,19,2.7
18-12-2024,East,Product B,74,490,1,1.9
30-05-2024,North,Product B,286,378,6,1.7
06-11-2024,West,Product D,986,111,10,4.2
23-02-2024,South,Product B,263,475,19,1.2
16-11-2024,West,Product C,658,436,1,3
06-08-2024,West,Product A,910,5,5,2.1
02-11-2024,North,Product C,960,375,19,3.9
23-08-2024,North,Product C,51,309,19,1.6
12-12-2024,West,Product D,547,102,14,4.8
12-06-2024,West,Product B,220,446,16,4.3
14-10-2024,West,Product B,804,480,14,2.3
24-12-2024,East,Product C,511,333,8,2.1
26-02-2024,South,Product A,82,337,12,2.3
29-01-2024,South,Product C,966,123,5,3.7
27-03-2024,West,Product C,210,497,17,2.6
19-03-2024,East,Product D,186,471,19,2.1
28-12-2024,North,Product B,-66,244,3,1.1
03-11-2024,North,Product A,558,237,13,3.9
29-03-2024,East,Product B,603,247,6,4.1
27-06-2024,North,Product C,-94,252,14,2.2
13-10-2024,South,Product D,-86,295,13,3.8
24-03-2024,North,Product B,-39,105,17,3
10-08-2024,South,Product C,-10,441,15,3.2
23-05-2024,West,Product A,915,260,14,4.6
12-06-2024,South,Product A,40,357,3,4.1
21-10-2024,South,Product D,850,280,13,1.9
18-05-2024,South,Product B,674,461,8,1.5
27-05-2024,South,Product A,190,-36,11,2
07-11-2024,East,Product A,-93,274,9,3.2
28-08-2024,East,Product D,-96,199,1,5
30-08-2024,North,Product B,75,277,3,4.3
18-06-2024,South,Product B,516,134,11,1.6
16-02-2024,North,Product D,-90,374,9,4.1
06-01-2024,South,Product D,817,235,13,4.8
30-12-2024,West,Product D,588,219,12,4.9
04-02-2024,South,Product D,937,86,10,1.7
11-03-2024,West,Product A,960,-38,9,2.2
19-10-2024,South,Product D,788,441,4,4.6
26-06-2024,East,Product D,442,144,7,3.8
02-05-2024,East,Product A,197,56,10,1.4
01-09-2024,South,Product C,22,-24,4,3.3
09-01-2024,North,Product A,655,209,17,3.7
26-11-2024,South,Product C,827,278,9,4.6
31-07-2024,North,Product D,463,351,1,1.9
11-11-2024,West,Product A,728,487,15,1.2
20-02-2024,West,Product A,165,-26,3,4.6
28-10-2024,West,Product B,-50,448,2,4
22-11-2024,East,Product A,533,167,18,2.4
04-03-2024,East,Product B,690,342,1,4.2
19-08-2024,South,Product C,35,245,2,3.1
21-01-2024,North,Product A,788,19,12,1.7
05-01-2024,South,Product C,-65,-47,9,4.7
06-01-2024,North,Product C,185,405,3,2.7
12-02-2024,East,Product D,357,241,2,1.7
08-10-2024,East,Product B,269,367,14,4.3
14-12-2024,South,Product A,987,283,19,4.5
23-02-2024,South,Product D,595,249,7,1.7
10-05-2024,West,Product C,657,162,13,1.4
18-05-2024,East,Product B,881,425,3,4.7
02-08-2024,West,Product A,616,194,5,1.4
25-01-2024,West,Product D,363,-41,16,3.6
05-03-2024,South,Product D,983,469,8,4.6
16-09-2024,South,Product A,852,-49,3,3
16-07-2024,South,Product B,726,-15,19,3.6
18-04-2024,South,Product A,-75,81,7,2.4
16-01-2024,East,Product B,481,189,19,2.3
21-07-2024,East,Product A,719,8,2,3
21-05-2024,North,Product B,413,-35,14,3.3
23-12-2024,South,Product A,426,208,18,2
22-04-2024,West,Product C,541,130,9,2.8
14-03-2024,West,Product C,-37,338,19,4.3
22-02-2024,West,Product D,929,442,16,4.7
27-04-2024,West,Product A,970,290,8,2.7
04-07-2024,South,Product D,173,70,17,3.9
03-03-2024,West,Product B,82,-40,7,1.4
20-05-2024,West,Product D,681,439,1,1.3
27-10-2024,East,Product D,-61,411,19,4.5
13-08-2024,East,Product C,-91,-14,9,3.9
12-08-2024,South,Product B,762,387,1,4.5
01-07-2024,North,Product C,453,389,6,3.4
09-06-2024,East,Product D,355,474,15,2.6
02-03-2024,West,Product D,796,218,14,4.2
21-03-2024,North,Product A,192,69,5,1.8
24-11-2024,West,Product C,357,82,15,1.6
16-01-2024,South,Product C,413,-50,17,4.7
16-08-2024,North,Product C,-25,62,13,4.9
06-04-2024,East,Product D,254,14,17,4.2
25-12-2024,South,Product D,42,444,13,3.7
15-11-2024,West,Product D,989,174,15,1.5
21-11-2024,South,Product A,895,134,11,4.4
19-05-2024,South,Product B,377,173,2,1.9
09-05-2024,North,Product A,-4,324,17,2.8
22-05-2024,North,Product D,658,148,6,3.2
02-12-2024,South,Product A,631,487,10,2
28-06-2024,West,Product A,828,231,14,3.2
11-06-2024,East,Product D,684,219,2,1.8
16-12-2024,South,Product D,441,431,17,4.3
02-05-2024,North,Product A,601,89,4,2.3
07-02-2024,West,Product A,-69,-43,9,1.1
24-10-2024,West,Product B,495,239,16,4.4
30-12-2024,South,Product A,580,102,12,1.5
19-08-2024,East,Product B,906,62,1,4.9
02-12-2024,North,Product D,581,111,5,2
08-09-2024,North,Product D,653,46,13,5
07-01-2024,South,Product C,-66,259,10,4.1
25-02-2024,South,Product C,778,120,2,2.6
16-06-2024,West,Product D,487,190,7,1.1
12-11-2024,West,Product C,961,-41,10,2.2
06-08-2024,West,Product A,838,417,15,3.6
05-03-2024,North,Product A,37,-23,15,4.3
12-07-2024,East,Product B,972,-22,5,4.7
02-04-2024,West,Product B,855,218,18,3.6
06-12-2024,South,Product A,691,78,4,1.6
18-06-2024,West,Product A,448,199,15,3.1
13-08-2024,South,Product B,243,84,13,2.2
18-08-2024,West,Product B,144,135,9,1.1
07-10-2024,North,Product C,578,343,5,2.7
06-01-2024,East,Product A,462,142,16,4.5
20-09-2024,North,Product C,240,95,19,2.9
22-02-2024,East,Product C,96,243,16,4.7
19-01-2024,North,Product B,52,105,14,4.3
21-09-2024,North,Product C,543,2,18,2.2
09-06-2024,West,Product B,234,36,14,3.7
20-09-2024,West,Product C,72,97,14,2.6
20-10-2024,West,Product A,973,465,15,5
08-06-2024,East,Product A,39,-9,10,3.6
23-01-2024,North,Product D,71,432,15,4.9
10-06-2024,South,Product C,731,311,12,4.9
08-12-2024,South,Product D,702,358,5,3.1
07-01-2024,South,Product D,702,378,8,1.5
28-12-2024,South,Product B,158,374,16,1.5
